"ID"	,"REG_NO"	,"CORP_NAME"
"15202"	,"91321112MA20WHF66Y"	,镇江盛鑫纸制品有限公司
"15207"	,"91321112MA25A6HG5K"	,镇江市宝麟印务技术有限公司
"15208"	,"92321111MA1X8CR82H"	,镇江市润州区琼花印刷服务中心
"15230"	,"91321181MA26BDFE1L"	,江苏大亚新型印刷材料有限公司
"15244"	,"91321181MA1WNGL78W"	,江苏同桌的你清洁用品有限公司
"15245"	,"91321191MA2568RE6Y"	,镇江捷超印务有限责任公司
"15259"	,"91321192MA7EMD0M8B"	,镇江市海德印务有限公司
"13408"	,"91321084067602882K"	,高邮润叶科技发展有限公司
"13424"	,"91321084MA1XHRBX5A"	,扬州秦天展览展示工程有限公司高邮分公司
"13475"	,"91321084MA1XKDF5XB"	,扬州市天吉包装材料有限公司
"13515"	,"91321084MA1XLYH04N"	,扬州市润平包装装潢有限公司
"13516"	,"91321084MA1XQ03N8G"	,扬州鸿霖包装有限公司
"13517"	,"91321084MA1XQCQ76Q"	,扬州熙春包装制品有限公司
"13518"	,"91321084MA1MCT3J8N"	,扬州市天运纸业有限公司
"9882"	,"91321181788356212R"	,丹阳市民生印务有限公司
"10128"	,"91321182661311738B"	,江苏兴盟包装材料有限公司
"10130"	,"913211816933541698"	,江苏盛兴装饰材料科技有限公司
"9914"	,"9132118260889185XX"	,江苏沪运制版有限公司
"9878"	,"321100000020897"	,镇江新民洲印刷有限公司
"10133"	,"91321181687158591P"	,丹阳市云伟塑料制品有限公司
"10134"	,"91321181581058058R"	,丹阳市鸿亮包装有限公司
"10826"	,"91321182578113597E"	,扬中中泰包装材料有限公司
"10884"	,"91321181586697430U"	,丹阳市汇玉塑料包装有限公司
"10934"	,"91321181586640936H"	,江苏凯茵包装有限公司
"10973"	,"91321112586619029J"	,镇江永祥包装有限公司
"11032"	,"91321191586698986N"	,镇江君红印刷制品有限公司
"11040"	,"91321181589984638W"	,丹阳超达印务有限公司
"11074"	,"91321183050231472T"	,句容市兴印包装制品有限公司
"10577"	,"913212837317551678"	,泰兴市白猫扑克有限公司
"10578"	,"321283000072789"	,泰兴市腾达印刷厂
"10455"	,"91321283253039202B"	,泰兴市康达印刷有限公司
"10583"	,"321283000025503"	,泰兴市彩星印刷有限公司
"10584"	,"321283141187243K"	,泰兴市友谊印刷有限公司
"10588"	,"92321281MA1P137L1F"	,兴化市前进印刷厂
"10590"	,"92321281MA1UP2KK9Q"	,兴化市戴南南方印刷厂
"10591"	,"31321281142612635B"	,兴化市实验小学印刷厂
"16334"	,"9132068466007526XT"	,南通林都新材料科技有限公司
"9782"	,"321027000010935"	,扬州南洋印刷有限公司
"9783"	,"92321002MA1UEX950B"	,扬州市邗江头桥仪表标牌厂
"9785"	,"321091600002247"	,扬州经济技术开发区和园印刷设备厂
"9788"	,"321027000059433"	,扬州市邗江华威印刷厂
"9789"	,"3210276000042824"	,广陵区头桥新华印刷厂
"9790"	,"321027000000597"	,扬州市邗江东方红标牌工艺厂
"9791"	,"91321011141272499R"	,扬州市邗江文教印刷厂
"9792"	,"91321091141257352T"	,扬州市立升彩印厂
"9793"	,"92321002MA1Q2XHE60"	,广陵区头桥宏图医疗彩印厂
"9794"	,"91321091757323418Q"	,扬州市经济开发区诚信印刷包装厂
"9795"	,"32102760030014"	,广陵区杭集兴春印刷厂
"9797"	,"321027000060583"	,扬州市邗江新杭彩印厂
"9798"	,"321027600027752"	,广陵区杭集兴余旅游用品厂
"10220"	,"321182600109987"	,扬中五星印刷厂
"10213"	,"92321182MA1P97QJOY"	,扬中市永和印刷厂
"10221"	,"92321182MA1W7D2B40"	,扬中市城东印刷厂
"10207"	,"9132118270396333XM"	,扬中市汇丰印刷厂
"10224"	,"92321182MA1TD5YN4R"	,扬中市油坊镇港岛纸制品厂
"10215"	,"92321182MA1W84U891"	,扬中市信达印刷厂
"10210"	,"913211827764223900"	,扬中市华丽彩印厂
"10223"	,"913211827448191314"	,扬中市瑞天包装彩印厂
"10214"	,"92321182MA1R9WKQXF"	,扬中市丰业印刷厂
"10212"	,"9132118214174912XP"	,扬中市国瑞印刷厂
"10417"	,"321282000059274"	,靖江市永东包装装璜厂
"10419"	,"321203666202003200022"	,江苏凯威药用包装有限公司
"10424"	,"9132128214110281XJ"	,靖江市彩印制版厂
"10657"	,"91321204141346574C"	,泰州市凌晨包装彩印厂
"10420"	,"321283000083272"	,泰兴市金土地印刷厂
"10401"	,"91321282141081705M"	,江苏光明印刷有限公司
"10421"	,"321282000045893"	,靖江市同乐彩印厂
"10659"	,"321283600103459"	,泰兴市兴达印刷厂
"10660"	,"91321291141318506J"	,泰州市寺巷彩印厂
"10429"	,"913212829782075336"	,靖江市金鑫纸业包装厂
"10430"	,"91321204784396137G"	,泰州市姜堰嘉欣包装有限公司
"10662"	,"913212041413654765"	,泰州市飞达彩印厂
"15338"	,"91321181323738544L"	,丹阳市泛亚印务有限公司
"15348"	,"91321183735339136Q"	,句容市兴开纸制品有限公司
"15363"	,"91321181MA25D6T58R"	,丹阳英科包装科技有限公司
"15436"	,"91321192MA25YHPR7B"	,镇江欣阳包装有限公司
"15437"	,"91321183MA1UTQ9K6P"	,句容联众创鑫景观标识有限公司
"15495"	,"91321100752038028K"	,苏新智能标签（江苏）有限公司
"15511"	,"91321191MA26RG2Y8J"	,镇江合立精宏包装科技有限公司
"12780"	,"91321281MA1MBCBF4N"	,江苏华东包装科技有限公司
"14742"	,"91321281MA2087DJ1G"	,兴化市驰腾印刷有限公司
"14762"	,"91321281MA200W7H17"	,江苏优力信智能标签有限公司 
"14817"	,"91321281MA25WRBR4F"	,兴化市诚信包装有限公司
"14862"	,"91321202MA1MKXY129"	,泰州市印象三木广告传媒有限公司
"14901"	,"91321291MA207A313R"	,泰州市亿欧图文有限公司
"14922"	,"91321282MA26DNPP3M"	,靖江青禾纸业有限公司
"14939"	,"91321204MA26MEFN8U"	,泰州合强包装制品有限公司
"14972"	,"91321282MA254G9T5U"	,江苏思米诺包装科技有限公司
"14973"	,"91321282MA23BHBT7M"	,江苏三之喜新型材料科技有限公司
"14983"	,"91321283MA26P66A9J"	,泰兴市威龙包装印刷有限公司
"14984"	,"91321283MA23H11648"	,泰兴市新元纸制品有限公司
"14986"	,"91321281MA267PQH7U"	,兴化市海波包装有限公司
"11078"	,"92321181MA1Q4QWW08"	,江苏凯顿印务科技有限公司
"11143"	,"91321182051888281X"	,扬中市兴钰包装有限公司
"11152"	,"913211815985808708"	,丹阳市丁氏印刷有限公司
"11181"	,"9132119177320323XY"	,镇江新区至诚包装有限公司
"11215"	,"91321191697905327H"	,金不换印刷（江苏）有限公司
"11250"	,"913211810534702331"	,丹阳市智昕包装印务有限公司
"11052"	,"913211125653149556"	,江苏恒华传媒有限公司
"10362"	,"9132120046904078X1"	,泰州日报社印务有限公司
"10363"	,"913212047520106744"	,泰州市晨光印刷有限公司
"10449"	,"913212007378085140"	,泰州永盛包装股份有限公司
"10466"	,"321200400007194"	,泰州开广塑胶有限公司
"10369"	,"913212047306956178"	,泰州市天马彩印包装有限公司
"10371"	,"91321204MA1MUYJY4B"	,泰州市卓亚宏印刷有限公司
"10373"	,"91321204663292243M"	,泰州市杏林包装厂
"10374"	,"321282141089758X"	,靖江市恒新不干胶彩印有限公司
"10375"	,"321282000054131"	,靖江市城南纸箱厂
"10377"	,"321282000019105"	,靖江市洛普彩印有限公司
"10379"	,"91321291141360341Q"	,泰州市振兴塑料彩印厂
"10381"	,"321202000038539"	,泰州市新城纸箱厂
"10383"	,"321284000007462"	,泰州市天海包装材料有限公司
"9799"	,"92321016MA1NU65W3G"	,广陵区方正印刷厂
"9800"	,"321027000037841"	,扬州市邗江九龙彩印厂
"9801"	,"321027600031156"	,广陵区恒达旅游用品厂
"9802"	,"321027600031130"	,广陵区杭集颖玲印刷厂
"9805"	,"32102760027832"	,广陵区飞翔旅游用品厂
"9807"	,"91321016141282873U"	,扬州欣欣塑业有限公司
"9812"	,"321027600047757"	,广陵区杭集鑫宏印刷厂
"9814"	,"321027600028227"	,广陵区鑫鑫印刷厂
"9828"	,"91321002689170631N"	,扬州同仁印刷有限公司
"14850"	,"91321003MA2612RU43"	,扬州市源鎏包装装潢印刷有限公司
"15029"	,"91321012MA27C1N44C"	,扬州丰政包装纸箱有限公司
"15030"	,"91321002078216311N"	,扬州市迈宝包装有限公司
"15032"	,"91321091784954418A"	,扬州通韵交通设施有限公司
"15033"	,"91321002MA276MTN2H"	,扬州邦泽医疗科技有限公司
"15055"	,"91321012MA1WUPTJXH"	,扬州市优润纸品包装有限公司
"15102"	,"321027000202111030174"	,扬州金科图文广告有限公司
"15108"	,"91321016MA7FWA0H4N"	,扬州弘祥印务有限公司
"15113"	,"91321023MA1MY0WN6N"	,宝应县如意包装有限公司
"15157"	,"91321003MA1XJY638X"	,扬州蓝和印刷包装有限公司
"15179"	,"321027600033519"	,广陵区杭集光辉印刷厂
"15184"	,"91321023682151817C"	,宝应县隆昌金属配件包装厂
"15221"	,"91321016MA26N71W9W"	,扬州榕清包装彩印有限公司
"10236"	,"91321182739579161T"	,扬中市远东商标印刷厂
"10242"	,"91321191741331106P"	,镇江市金星印刷有限责任公司
"10008"	,"91321181729010887A"	,江苏恒通印务有限公司
"10028"	,"91321181703954572J"	,丹阳市宏阳印刷纸品包装厂
"10127"	,"91321181694455244C"	,丹阳市正东印刷有限公司
"10022"	,"91321181762801058X"	,丹阳市幸福印务有限公司
"10060"	,"913211811424817003"	,丹阳市华兴纸箱有限公司
"10026"	,"913211817705178667"	,丹阳市泰昌印务有限公司
"10444"	,"913212817539471439"	,兴化市恒源彩印包装有限公司
"10445"	,"91321281779692716M"	,江苏汇文彩色印务有限公司
"10447"	,"321291000002589"	,泰州市吉强包装印刷有限公司
"10448"	,"91321204717187882R"	,泰州市女神扑克牌有限公司
"10451"	,"91321200783394404N"	,泰州市日盛印务有限公司
"10667"	,"913212837888593629"	,泰兴市天禾印刷有限公司
"10666"	,"913212027833943833"	,泰州市海陵区雨成印刷有限公司
"10452"	,"321283000019644"	,泰兴市德昌印务有限公司
"10462"	,"321284000029386"	,泰州市彩亮印务有限公司
"10453"	,"91321283792306437Y"	,泰兴市国宏标牌制造有限公司
"10456"	,"321281000040597"	,江苏金宇彩印包装有限公司
"10463"	,"913212047820798165"	,泰州市源鑫包装有限公司
"14992"	,"91321202MA22A1085L"	,泰州迪柯印刷科技有限公司
"14998"	,"91321281MA27A1848H"	,兴化市天旺包装制品有限公司
"15021"	,"91321203MA1XP5T039"	,泰州市美固包装制品有限公司
"15040"	,"91321281MA26KTA321"	,泰州江浦包装有限公司
"15051"	,"91321202MA27C4MB3T"	,江苏亿创数字印刷有限公司
"15050"	,"91321282MA27D16T6C"	,江苏恒佳印务有限公司
"15060"	,"91321202MA1Y53D59H"	,泰州市迎江包装纸制品有限公司
"11293"	,"321023000130086"	,扬州华冠塑料包装有限公司
"11361"	,"91321003MA1MQ88K7H"	,扬州鑫宏昌电脑图文设计有限公司邗江分公司
"11380"	,"91321003064507097B"	,扬州益加益包装材料有限公司
"11406"	,"91321016072730985H"	,扬州鑫泉印刷有限公司
"11408"	,"321027000135593"	,扬州亨利科技有限公司
"11410"	,"913210006739350973"	,扬州汇江塑胶包装有限公司
"11411"	,"913210006967302891"	,扬州天祥印务有限公司
"11412"	,"321023000148184"	,扬州艳阳天包装制品有限公司
"11435"	,"321088000271888"	,扬州市汇聚彩印包装有限公司
"11436"	,"91321012728026502B"	,江苏春和汽车系统有限公司
"11438"	,"326100264"	,扬州薛威贸易有限公司
"11554"	,"91321023072736631E"	,扬州宝宇包装有限公司
"11563"	,"321027000110059"	,扬州金艺商务印刷有限公司
"10384"	,"321291000003782"	,泰州市陵南塑料彩印有限公司
"10385"	,"9132129114131728XR"	,泰州市飞龙塑料彩印有限公司
"10387"	,"321202000038619"	,泰州市江陵印务有限公司
"10388"	,"9132120384118473XD"	,泰州市刁铺解放彩印厂
"10392"	,"321283000004566"	,泰兴市双星印刷厂有限公司
"10393"	,"321283000000396"	,泰兴市致远印刷厂
"10395"	,"321281000006969"	,江苏双蝶集团有限公司
"13716"	,"91321281MA1YH7WX5A"	,兴化市年发纸箱包装有限公司
"13735"	,"91321283MA1M94M33K"	,江苏凯凯包装材料科技有限公司
"13774"	,"91321281MA1XFJKK34"	,泰州鑫标包装制品有限公司
"13784"	,"91321281MA1XT2JA5W"	,兴化市林海包装制品有限公司
"13789"	,"91321281MA1YHE2DX3"	,兴化市中秀包装有限公司
"13794"	,"91321283MA1MHKC53W"	,百成数码影业有限公司
"13820"	,"913212027244431735"	,泰州市亚武科技物资有限公司
"13821"	,"91321281MA1XWH4G6J"	,兴化水都包装材料有限公司
"13838"	,"91321204MA1YW7CG07"	, 泰州市华创印务有限公司
"13881"	,"91321204MA1UY9KT0F"	,泰州立源包装有限公司
"13890"	,"91321283MA1Y7F228D"	,泰州安特包装印刷有限公司
"13909"	,"91321281MA1YUJ6629"	,兴化市安杰包装制品有限公司
"13928"	,"91321204MA1YCN5N8Y"	,江苏源天包装有限公司
"15224"	,"9132100233911631XT"	,扬州源通复合材料有限公司
"15236"	,"91321016MA7K9DEH0N"	,扬州沐思琪包装科技有限公司
"15238"	,"91321000668393043Y"	,扬州八怪酒店用品有限公司
"15252"	,"91321016MA20CJX40R"	,扬州健中包装有限公司
"15257"	,"321084666202208080051"	,扬州市瑞丰文化用品有限公司
"15268"	,"91321011573596974X"	,扬州昊远图文文化有限公司
"15270"	,"91321003681625339M"	,扬州市润扬包装制品有限公司
"15290"	,"91321012MA7KLLP685"	,扬州金斯锐新材料科技有限公司
"10174"	,"92321181MA1XXAU07L"	,丹阳市方圆彩印有限公司
"9968"	,"91321181703954468E"	,丹阳市新欣彩印有限公司
"9941"	,"91321181142457276L"	,丹阳市访仙印刷厂
"9952"	,"91321181762801293X"	,丹阳市贝佳利包装有限公司
"10200"	,"91321181784357162P"	,丹阳市盛宏包装有限公司
"9983"	,"9132118172052913XF"	,丹阳市东方制版印刷有限公司
"10199"	,"91321181731158346J"	,丹阳市新思维彩印厂
"9948"	,"913211817273860716"	,丹阳鑫源印务有限公司
"9938"	,"91321181782704167Q"	,丹阳市恒诚纸箱包装有限公司
"9944"	,"91321181MAC2XXRB20"	,丹阳市星辉印刷有限公司
"9954"	,"913211817344322837"	,丹阳市广业印刷有限公司
"9947"	,"9132118158234868X6"	,丹阳市界牌华联彩印厂
"10647"	,"321284600052655"	,姜堰区大冯印刷纸品厂
"10649"	,"321284000201610310048"	,泰州市姜堰区星辰文印有限公司
"10636"	,"321284000000198"	,泰州市姜堰区振兴教学仪器厂 
"10644"	,"913212047141867087"	,泰州市王石彩印厂
"10366"	,"913212811426126511"	,兴化市教育印刷厂
"10652"	,"91321203575421762D"	,泰州新诚彩印厂
"10498"	,"91321282561848693W"	,靖江市永政彩印有限公司
"10655"	,"913212827990541720"	,靖江市汇彤印刷有限公司
"10416"	,"91321282141089512U"	,靖江市金泰标牌彩印厂
"9503"	,"3210000022626"	,扬州市飞亚彩印有限公司
"9822"	,"913210035642846435"	,扬州市恒通印务有限公司
"9855"	,"321088000054589"	,扬州市恒丰印刷厂
"9818"	,"321088600019759"	,江都区双龙精印厂
"9483"	,"91321000753905373M"	,扬州市成名彩印包装有限公司
"9821"	,"91321081313823905R"	,仪征兴华印务有限公司
"9485"	,"321081000017298"	,江苏大康实业有限公司
"9482"	,"91321002X08717567Q"	,扬州市昌升彩印包装厂
"9486"	,"913210847505398654"	,高邮市恒升彩印包装有限公司
"9857"	,"91321084592547404B"	,高邮市临泽电器印刷厂
"9858"	,"91321002762818159E"	,扬州皓宇图文印刷有限公司
"9487"	,"91321003765134641J"	,扬州市艺峰彩印包装有限责任公司
"11577"	,"321088000269911"	,扬州自强包装有限公司
"11650"	,"913210126776419189"	,扬州开元包装有限公司
"11651"	,"91321012791968332T"	,扬州佳龙纸品有限公司
"11749"	,"92321091MA1UAEK731"	,扬州开发区朴席青龙印刷厂
"11751"	,"92321091MA1UCMUG3R"	,扬州开发区朴席隆觉印刷厂
"11817"	,"321002000154883"	,扬州汇彩印务包装有限公司
"11818"	,"321002000154834"	,扬州唯美印务有限公司
"11819"	,"32100200126453"	,扬州宇创美标印务有限公司
"10318"	,"92321181MA1R6PJN3D"	,丹阳市导墅镇东升印刷厂
"10323"	,"913211817888849127"	,丹阳市中盛纸箱包装厂
"10324"	,"92321181MA1Y53QM0R"	,丹阳市司徒镇惠腾印刷厂
"10328"	,"91321181793817888X"	,丹阳市恒雅印务有限公司
"10330"	,"92321181MA1UHLN10R"	,丹阳市云阳镇横塘兴达印刷厂
"10331"	,"92321181MA1TCYRG6U"	,丹阳市云阳镇兴盛包装厂
"10080"	,"91321181716872074F"	,丹阳富丽彩印包装有限公司
"10081"	,"913211127439071057"	,镇江信成包装制品有限公司
"10082"	,"91321100756436277M"	,镇江金亚印刷有限责任公司
"10084"	,"91321100765108400F"	,镇江震鹏彩印有限公司
"10334"	,"913211833019218072"	,句容市顺翔印务有限公司
"10335"	,"913211127754423734"	,镇江市丹徒区万宝彩印厂
"10337"	,"91321181778684538X"	,丹阳市木易印刷厂
"10489"	,"91321283253037586Q"	,泰兴市亚星标牌有限责任公司
"10490"	,"9132128367393924XU"	,泰州市大吉广告有限公司
"10492"	,"91321282755051463C"	,江苏欧普特条码标签有限公司
"10676"	,"321282600022508"	,靖江市孤山盈元印刷厂
"10494"	,"913212816967080814"	,泰州盛大印务有限公司
"10495"	,"91321203796506276N"	,江苏飞龙包装有限公司
"10497"	,"913212831411408913(1/1)"	,泰兴市印铁制罐厂有限公司
"10677"	,"321202000078043"	,泰州市海陵区梅陵印刷有限公司
"10368"	,"321283000128680"	,泰兴市嘉文电子有限公司
"9874"	,"321091000027007"	,扬州市海天彩色快印有限公司
"9567"	,"3210880002008081201085"	,扬州金鼎印业有限公司
"9569"	,"321088000118974"	,扬州江都区宏伟印务有限公司
"9570"	,"321088000119098"	,扬州市天宇彩印包装有限公司
"9573"	,"321088000201401060078S"	,江苏鸿舜工业科技股份有限公司
"9572"	,"321000000073280"	,扬州市嘉成印刷有限公司
"9875"	,"321081000068409"	,仪征市金华印刷厂
"9576"	,"321088000129751"	,扬州市佳磊包装有限公司
"9578"	,"91321000748190449L"	,扬州市金鹏软管日化有限公司
"9575"	,"91321000680529548P"	,扬州康贝尔生物科技有限公司
"9581"	,"321027000011212"	,扬州名流塑料包装有限公司
"9582"	,"913210036811039529"	,扬州市华裕包装有限公司
"9973"	,"91321181253712823G"	,丹阳市佳丽彩印有限公司
"10131"	,"913211811424775765"	,丹阳市胡桥印刷有限公司
"10198"	,"92321181MA1NYDTB5F"	,丹阳市皇塘镇堂晨彩印厂
"9957"	,"913211811424917223"	,丹阳市广源印务有限公司
"9951"	,"913211817039515150"	,丹阳市长江印务有限公司
"9955"	,"91321181142472388W"	,丹阳市丝绸印染四厂
"9965"	,"91321181748740340B"	,丹阳市定胜印刷厂
"9964"	,"913211817406892376"	,丹阳市后巷现代印刷厂
"10594"	,"92321281MA1UP02F8J"	,兴化市戴南镇南光印刷厂
"10446"	,"321281000030539"	,兴化市长虹彩印有限公司
"10596"	,"91321281092492398H"	,兴化市鸿邮印刷有限公司
"10600"	,"91321282MA1MQHYW5A"	,靖江市欣华印刷厂
"10601"	,"321282600028588"	,靖江市四通彩印厂
"10506"	,"91321282313950496N"	,靖江市天福包装材料有限公司
"10602"	,"92321282MA1NXF5Y0N"	,靖江市柏木四通印刷厂
"10603"	,"321282000055937"	,靖江市百仕彩印厂
"10604"	,"32321282MAIUMTFU6D"	,靖江市开发区佳欣印刷厂
"10605"	,"91321282733317320W"	,靖江市金龙制版彩印厂
"10606"	,"321282000053663"	,靖江市靖城新苑印刷厂
"10607"	,"321202000040382"	,泰州市文友印刷厂
"10608"	,"321282000201709070046"	,靖江市靖西制版厂
"10626"	,"92321202MA1NFNDFXQ"	,泰州市东河印刷厂
"10038"	,"91321181142443974H"	,丹阳市华诚包装有限公司
"10039"	,"91321181142443907K"	,丹阳市成强包装有限公司
"10046"	,"91321181733751899N"	,丹阳市豪亚印务有限公司
"10015"	,"91321181673039604P"	,丹阳市文泽彩印包装厂
"10016"	,"913211811424745358"	,丹阳市志立印务有限公司
"10037"	,"9132118172869616X7"	,丹阳市新艺包装印刷有限公司
"10305"	,"92321181MA1P7LYN18"	,丹阳市皇塘镇永红印刷厂
"10295"	,"91321181670109056R"	,丹阳市恒阳印务有限公司
"10045"	,"91321181716869721k"	,丹阳市万彩工贸有限公司
"13131"	,"91321181MA1Q03NG8Y"	,丹阳捷亿包装制品有限公司
"13132"	,"91321181MA1ME8DD6B"	,丹阳市红叶包装制品有限公司
"13156"	,"91321181MA1Q5PTU88"	,丹阳市一诺印务有限公司
"13173"	,"91321181MA1WHDTA23"	,镇江华钰印务有限公司
"13174"	,"91321181MA1WD38N6E"	,丹阳裕丰印务有限公司
"13219"	,"91321102MA1MFQ5Q67"	,镇江通源包装有限公司
"13255"	,"91321182MA1UR344X5"	,江苏瑞福包装有限公司
"13256"	,"91321182MA1MPEJ71H"	,扬中市兴雅包装有限公司
"13353"	,"91321183MA1X5FP57D"	,句容市华翔印务有限公司
"13365"	,"91321181590047377N"	,丹阳市驰成包装有限公司
"13390"	,"91321183MA1X0GMG3H"	,江苏品尚印务有限公司
"13476"	,"91321183141703850W"	,句容市华东精密仪表有限公司
"13719"	,"913208045969464615"	,淮安富康印务有限公司
"13757"	,"91320829MA1MQUHN9R"	,淮安金诚包装有限公司
"13809"	,"91320811MA1NPLQW01"	,淮安市金宸源广告有限公司
"13846"	,"92320811MA1PA1GG1U"	,淮安市清河区旺达印刷厂
"13930"	,"320830666201910110113"	,盱眙县万佳彩色印刷有限公司
"13958"	,"91320830689638257T"	,盱眙大唐广告传播有限公司
"14057"	,"91320830MA1YP0460D"	,三英纸制品包装（淮安）有限公司
"14058"	,"91320811MA1XQTJ35R"	,淮安臻品彩印包装有限公司
"14092"	,"320831000202003190008"	,金湖县光辉包装有限公司
"9161"	,"913209236979172132"	,阜宁县联合包装有限公司
"9358"	,"320923000086783"	,阜宁县超群胶印有限公司
"9162"	,"91320902560297666Q"	,江苏黄海彩印包装有限公司
"9163"	,"913209035592988649"	,盐城市丰顺印业有限责任公司
"9164"	,"91320982555827108E"	,盐城市金鼎印务有限公司
"9168"	,"913209257280220423"	,盐城鑫庆工程塑料有限公司
"9361"	,"913209005653058136"	,盐城市印捷数码印刷有限公司
"9169"	,"91320923566862865P"	,阜宁县源丰彩印包装有限公司
"9362"	,"320902000141836"	,盐城优佰商贸有限公司
"9046"	,"91320900140149974B"	,盐城盐工印务有限公司
"9035"	,"91320900140146167G"	,盐城市华光印刷厂
"15538"	,"9132083068587704XN"	,盱眙中意纸箱制造有限公司
"15554"	,"91320826MA24YP5J5M"	,淮安市达丰包装科技有限公司
"15556"	,"91320891MABX1YRC5F"	,淮安市禹新包装印刷有限公司
"15573"	,"91320826MA272XET48"	,淮安裕同包装科技有限公司
"15583"	,"91320804MA20XTYF9L"	,淮安琪涵纸制品包装有限公司
"15621"	,"91320804MAC46K2U8J"	,淮安卓屹印务有限公司
"15640"	,"91320803MA1N33901R"	,淮安区杰琪纸箱包装厂
"15641"	,"91320811MA1MG10K2K"	,淮安聚川商贸有限公司
"15655"	,"91320804MA25FMTH0G"	,淮安印物文化用品有限公司
"15663"	,"91320811MA20B3UBX0"	,淮安凡哲图文有限公司
"12182"	,"913209253020864797"	,江苏正伊品实业有限公司
"12187"	,"320928000280342"	,江苏大胜达概念包装研发有限公司
"12200"	,"320925000201802280012"	,盐城飞天印业有限公司
"12235"	,"91320924331188976W"	,射阳县林华印刷有限公司
"12236"	,"91320924338891998P"	,射阳县万和印刷有限公司
"12259"	,"9132098132118762X6"	,盐城瑞泰包装材料有限公司
"12344"	,"913209223546009782"	,滨海擎柱印刷有限公司
"12356"	,"913209247910588060"	,射阳县炳辰包装制品有限公司
"12394"	,"91320902323928161K"	,江苏景王印务科技有限公司
"12418"	,"913209817883575145"	,东台市胜利塑料包装厂
"12525"	,"91320900MA1MMKJW6F"	,江苏指益印刷有限公司
"8824"	,"91320829746807038A"	,洪泽县光华包装厂
"8826"	,"91320800767392679H"	,淮安市盛唐彩印有限公司
"9000"	,"32080"	,淮安市淮安区施河镇宏吉教学用品厂
"9001"	,"9132081176511945X3"	,淮安市徐家湖印刷厂
"8827"	,"91320829753241917U"	,江苏永华包装印务有限公司
"8829"	,"91320891757970244H"	,淮安赫德兹彩色印刷包装有限公司
"8820"	,"91320803142716629R"	,淮安市平桥塑料彩印有限公司
"9004"	,"320829600041717"	,洪泽聚源印刷厂
"9005"	,"320829000018552"	,洪泽县腾达印刷厂
"8834"	,"320831000014748"	,金湖县恒森印刷包装有限公司
"9244"	,"91320981703887293X"	,江苏省新曹农场印刷厂
"9245"	,"92320981MA1U0FTE6M"	,东台市溱东光明印刷厂
"9247"	,"92320981MA1U9P8125"	,东台市台城豪华印刷厂
"9250"	,"92320981MA1U2J2NX2"	,东台市富安镇小龙印刷厂
"9252"	,"92320981MA1R9NWL0P"	,东台市曹丿祥泰印刷厂
"9253"	,"92320981MA1TB0ER50"	,东台市新新印刷厂
"9255"	,"91320981744833419E"	,东台市兴盛纸塑印刷有限公司
"9256"	,"913209817287157620"	,东台市立信印刷有限公司
"9258"	,"91320981142531034K"	,东台市悦鑫印刷有限公司
"9261"	,"91320981773780870X"	,东台市富东塑印厂
"9262"	,"91320981X08695337N"	,东台市东方印刷厂
"9263"	,"91320981142565250Q"	,东台市曹丿镇下舍中学印刷厂
"11079"	,"320826000145032"	,涟水县兴业印刷厂
"11135"	,"91320891557098017P"	,淮安市巨力包装制品有限公司
"11201"	,"320803000073324"	,淮安市元和包装材料有限公司
"11202"	,"91320831313875836Y"	,金湖新兴华纸箱有限公司
"11204"	,"91320891682157944K"	,淮安市华隆包装有限公司
"11205"	,"320802000047373"	,淮安盛驰印刷有限公司
"11282"	,"320802000049182"	,淮安市喜利达包装印刷有限公司
"11298"	,"320802000048315"	,淮安春晖彩印有限公司
"11316"	,"320831000061620"	,金湖锦致印刷包装有限公司
"11444"	,"913208116613392473"	,淮安忠信包装材料股份有限公司
"11445"	,"91320804074715156M"	,淮安市中天彩印有限公司
"9228"	,"320928000037261"	,盐城市鞍湖印刷厂
"9230"	,"913209236709687153"	,阜宁县邮通印刷有限公司
"9231"	,"91320923140478399W"	,阜宁县教师进修学校印刷厂
"9235"	,"92320921MA1U5TPB1B"	,响水县理光快捷印刷中心
"9236"	,"91320923703865131X"	,阜宁县天鑫彩印厂
"9237"	,"91320923140480851A"	,阜宁县新华印刷厂
"9308"	,"91320924MAIMNP0370"	,射阳县合德镇三磊印刷厂
"9093"	,"91320925772464171M"	,建湖县东升彩印包装有限公司
"9094"	,"91320925608675145E"	,盐城宏丰彩印包装有限公司
"9304"	,"3209020002008082500378"	,盐城市康悦印刷有限公司
"9039"	,"913209231404778049"	,阜宁人民印刷有限责任公司
"9041"	,"91320982140660078Q"	,盐城市大丰教育印刷有限公司
"9043"	,"3209822100886"	,盐城市大丰区科星印刷有限责任公司
"9042"	,"320923000010719"	,江苏富宁书刊印刷有限公司
"9044"	,"913209817185961062"	,东台市人民印刷有限公司
"9045"	,"320922000002355"	,滨海县印刷三厂
"9049"	,"913209021405990948"	,盐城市创新印务有限公司
"9251"	,"91320981724407666W"	,东台市建军彩印厂
"9271"	,"91320981142513290P"	,东台市欣悦印刷厂
"9437"	,"91321012141196035Q"	,扬州兴鑫印刷包装有限公司
"9438"	,"91321012731169782W"	,扬州市金四方纸业有限公司
"9439"	,"321088000084738"	,扬州市江都区新华精印包装厂
"9440"	,"321088000081617"	,扬州市奔腾彩印包装有限公司
